"year","lower","central","upper"
159.6,0.126910062291696,0.195242666427932,0.263575270564168
159.65,0.126910062631007,0.195242666949939,0.263575271268872
159.7,0.126910062971292,0.195242667473446,0.263575271975599
159.75,0.126910063312554,0.195242667998454,0.263575272684354
159.8,0.126910063654796,0.195242668524971,0.263575273395146
159.85,0.126910063998022,0.195242669053002,0.263575274107981
159.9,0.126910064342234,0.195242669582548,0.263575274822862
159.95,0.126910064687435,0.195242670113616,0.263575275539798
160,0.126910065033628,0.195242670646211,0.263575276258795
160.05,0.126910065380815,0.195242671180336,0.263575276979857
160.1,0.126910065729001,0.195242671715996,0.263575277702992
160.15,0.126910066078187,0.195242672253196,0.263575278428206
160.2,0.126910066428377,0.19524267279194,0.263575279155503
160.25,0.126910066779574,0.195242673332234,0.263575279884893
160.3,0.126910067131782,0.195242673874081,0.263575280616381
160.35,0.126910067485001,0.195242674417486,0.263575281349971
160.4,0.126910067839237,0.195242674962454,0.263575282085671
160.45,0.126910068194492,0.19524267550899,0.263575282823488
160.5,0.126910068550769,0.195242676057098,0.263575283563427
160.55,0.12691006890807,0.195242676606783,0.263575284305495
160.6,0.1269100692664,0.195242677158049,0.263575285049698
160.65,0.126910069625761,0.195242677710902,0.263575285796043
160.7,0.126910069986156,0.195242678265346,0.263575286544536
160.75,0.126910070347588,0.195242678821385,0.263575287295182
160.8,0.126910070710061,0.195242679379025,0.26357528804799
160.85,0.126910071073577,0.195242679938271,0.263575288802964
160.9,0.126910071438139,0.195242680499125,0.263575289560111
160.95,0.126910071803752,0.195242681061596,0.26357529031944
161,0.126910072170417,0.195242681625685,0.263575291080954
161.05,0.126910072538138,0.195242682191399,0.263575291844661
161.1,0.126910072906917,0.195242682758742,0.263575292610567
161.15,0.12691007327676,0.19524268332772,0.26357529337868
161.2,0.126910073647667,0.195242683898336,0.263575294149005
161.25,0.126910074019643,0.195242684470596,0.26357529492155
161.3,0.126910074392691,0.195242685044505,0.26357529569632
161.35,0.126910074766813,0.195242685620067,0.263575296473322
161.4,0.126910075142013,0.195242686197288,0.263575297252563
161.45,0.126910075518294,0.195242686776172,0.263575298034049
161.5,0.12691007589566,0.195242687356724,0.263575298817788
161.55,0.126910076274113,0.195242687938949,0.263575299603784
161.6,0.126910076653658,0.195242688522853,0.263575300392047
161.65,0.126910077034296,0.195242689108439,0.263575301182582
161.7,0.126910077416031,0.195242689695714,0.263575301975396
161.75,0.126910077798867,0.195242690284681,0.263575302770494
161.8,0.126910078182807,0.195242690875346,0.263575303567886
161.85,0.126910078567854,0.195242691467716,0.263575304367578
161.9,0.126910078954011,0.195242692061793,0.263575305169574
161.95,0.126910079341281,0.195242692657582,0.263575305973883
162,0.126910079729669,0.19524269325509,0.263575306780512
162.05,0.126910080119176,0.195242693854321,0.263575307589466
162.1,0.126910080509807,0.195242694455281,0.263575308400755
162.15,0.126910080901565,0.195242695057974,0.263575309214384
162.2,0.126910081294452,0.195242695662405,0.263575310030358
162.25,0.126910081688473,0.19524269626858,0.263575310848688
162.3,0.126910082083631,0.195242696876504,0.263575311669377
162.35,0.126910082479928,0.195242697486181,0.263575312492433
162.4,0.126910082877369,0.195242698097617,0.263575313317866
162.45,0.126910083275957,0.195242698710818,0.263575314145679
162.5,0.126910083675695,0.195242699325788,0.263575314975881
162.55,0.126910084076586,0.195242699942532,0.263575315808479
162.6,0.126910084478634,0.195242700561056,0.263575316643478
162.65,0.126910084881842,0.195242701181365,0.263575317480888
162.7,0.126910085286214,0.195242701803464,0.263575318320715
162.75,0.126910085691753,0.195242702427359,0.263575319162965
162.8,0.126910086098462,0.195242703053054,0.263575320007646
162.85,0.126910086506345,0.195242703680555,0.263575320854765
162.9,0.126910086915405,0.195242704309867,0.263575321704328
162.95,0.126910087325647,0.195242704940996,0.263575322556345
163,0.126910087737072,0.195242705573946,0.263575323410821
163.05,0.126910088149685,0.195242706208724,0.263575324267763
163.1,0.126910088563489,0.195242706845334,0.263575325127179
163.15,0.126910088978487,0.195242707483781,0.263575325989074
163.2,0.126910089394684,0.195242708124072,0.26357532685346
163.25,0.126910089812083,0.195242708766211,0.26357532772034
163.3,0.126910090230686,0.195242709410205,0.263575328589724
163.35,0.126910090650498,0.195242710056057,0.263575329461616
163.4,0.126910091071521,0.195242710703774,0.263575330336026
163.45,0.126910091493761,0.195242711353361,0.263575331212961
163.5,0.126910091917219,0.195242712004824,0.263575332092428
163.55,0.1269100923419,0.195242712658167,0.263575332974434
163.6,0.126910092767807,0.195242713313396,0.263575333858986
163.65,0.126910093194944,0.195242713970518,0.263575334746092
163.7,0.126910093623314,0.195242714629537,0.26357533563576
163.75,0.126910094052922,0.195242715290459,0.263575336527997
163.8,0.126910094483769,0.19524271595329,0.263575337422811
163.85,0.126910094915861,0.195242716618034,0.263575338320207
163.9,0.126910095349199,0.195242717284696,0.263575339220193
163.95,0.12691009578379,0.195242717953285,0.26357534012278
164,0.126910096219635,0.195242718623804,0.263575341027973
164.05,0.126910096656739,0.195242719296258,0.263575341935778
164.1,0.126910097095104,0.195242719970655,0.263575342846205
164.15,0.126910097534736,0.195242720646999,0.263575343759262
164.2,0.126910097975637,0.195242721325295,0.263575344674953
164.25,0.12691009841781,0.195242722005549,0.263575345593289
164.3,0.126910098861261,0.195242722687769,0.263575346514277
164.35,0.126910099305992,0.195242723371957,0.263575347437923
164.4,0.126910099752006,0.195242724058121,0.263575348364236
164.45,0.126910100199309,0.195242724746266,0.263575349293224
164.5,0.126910100647902,0.195242725436397,0.263575350224892
164.55,0.126910101097792,0.195242726128522,0.263575351159253
164.6,0.126910101548979,0.195242726822644,0.263575352096309
164.65,0.126910102001469,0.19524272751877,0.263575353036071
164.7,0.126910102455266,0.195242728216906,0.263575353978546
164.75,0.126910102910372,0.195242728917057,0.263575354923741
164.8,0.126910103366793,0.195242729619229,0.263575355871665
164.85,0.12691010382453,0.195242730323427,0.263575356822324
164.9,0.126910104283589,0.195242731029658,0.263575357775728
164.95,0.126910104743973,0.195242731737928,0.263575358731884
165,0.126910105205685,0.195242732448242,0.263575359690799
165.05,0.12691010566873,0.195242733160606,0.263575360652481
165.1,0.126910106133112,0.195242733875026,0.26357536161694
165.15,0.126910106598833,0.195242734591507,0.263575362584182
165.2,0.126910107065898,0.195242735310055,0.263575363554213
165.25,0.126910107534311,0.195242736030678,0.263575364527045
165.3,0.126910108004075,0.195242736753379,0.263575365502683
165.35,0.126910108475196,0.195242737478166,0.263575366481137
165.4,0.126910108947674,0.195242738205043,0.263575367462412
165.45,0.126910109421516,0.195242738934017,0.263575368446519
165.5,0.126910109896726,0.195242739665095,0.263575369433465
165.55,0.126910110373305,0.195242740398281,0.263575370423258
165.6,0.12691011085126,0.195242741133583,0.263575371415905
165.65,0.126910111330593,0.195242741871005,0.263575372411416
165.7,0.126910111811308,0.195242742610552,0.263575373409797
165.75,0.12691011229341,0.195242743352234,0.263575374411058
165.8,0.126910112776901,0.195242744096053,0.263575375415205
165.85,0.126910113261787,0.195242744842017,0.263575376422248
165.9,0.126910113748071,0.195242745590133,0.263575377432195
165.95,0.126910114235756,0.195242746340404,0.263575378445052
166,0.126910114724847,0.195242747092838,0.263575379460829
166.05,0.126910115215349,0.195242747847442,0.263575380479536
166.1,0.126910115707263,0.195242748604219,0.263575381501176
166.15,0.126910116200595,0.195242749363178,0.263575382525761
166.2,0.12691011669535,0.195242750124325,0.2635753835533
166.25,0.126910117191529,0.195242750887664,0.263575384583798
166.3,0.126910117689138,0.195242751653202,0.263575385617266
166.35,0.126910118188181,0.195242752420946,0.263575386653711
166.4,0.12691011868866,0.1952427531909,0.26357538769314
166.45,0.126910119190582,0.195242753963073,0.263575388735564
166.5,0.126910119693948,0.195242754737469,0.26357538978099
166.55,0.126910120198765,0.195242755514095,0.263575390829426
166.6,0.126910120705035,0.195242756292958,0.263575391880881
166.65,0.126910121212762,0.195242757074063,0.263575392935363
166.7,0.126910121721951,0.195242757857415,0.26357539399288
166.75,0.126910122232605,0.195242758643023,0.263575395053441
166.8,0.126910122744729,0.195242759430892,0.263575396117055
166.85,0.126910123258327,0.195242760221027,0.263575397183728
166.9,0.126910123773402,0.195242761013436,0.263575398253471
166.95,0.126910124289959,0.195242761808125,0.263575399326291
167,0.126910124808002,0.1952427626051,0.263575400402198
167.05,0.126910125327535,0.195242763404366,0.263575401481198
167.1,0.126910125848562,0.195242764205932,0.263575402563301
167.15,0.126910126371087,0.195242765009801,0.263575403648516
167.2,0.126910126895114,0.195242765815982,0.26357540473685
167.25,0.126910127420647,0.195242766624479,0.263575405828312
167.3,0.126910127947691,0.195242767435301,0.263575406922912
167.35,0.126910128476249,0.195242768248453,0.263575408020657
167.4,0.126910129006326,0.19524276906394,0.263575409121555
167.45,0.126910129537925,0.195242769881771,0.263575410225617
167.5,0.126910130071052,0.19524277070195,0.263575411332849
167.55,0.126910130605709,0.195242771524485,0.263575412443261
167.6,0.126910131141902,0.195242772349382,0.263575413556862
167.65,0.126910131679634,0.195242773176647,0.26357541467366
167.7,0.126910132218909,0.195242774006286,0.263575415793662
167.75,0.126910132759733,0.195242774838307,0.263575416916881
167.8,0.126910133302107,0.195242775672713,0.26357541804332
167.85,0.126910133846038,0.195242776509515,0.263575419172991
167.9,0.126910134391529,0.195242777348716,0.263575420305904
167.95,0.126910134938584,0.195242778190324,0.263575421442064
168,0.126910135487208,0.195242779034345,0.263575422581483
168.05,0.126910136037405,0.195242779880787,0.263575423724169
168.1,0.126910136589178,0.195242780729653,0.263575424870129
168.15,0.126910137142533,0.195242781580953,0.263575426019372
168.2,0.126910137697473,0.195242782434691,0.263575427171909
168.25,0.126910138254003,0.195242783290875,0.263575428327747
168.3,0.126910138812126,0.195242784149511,0.263575429486895
168.35,0.126910139371848,0.195242785010605,0.263575430649363
168.4,0.126910139933172,0.195242785874164,0.263575431815157
168.45,0.126910140496103,0.195242786740196,0.263575432984289
168.5,0.126910141060644,0.195242787608705,0.263575434156766
168.55,0.1269101416268,0.195242788479698,0.263575435332597
168.6,0.126910142194575,0.195242789353183,0.26357543651179
168.65,0.126910142763975,0.195242790229166,0.263575437694357
168.7,0.126910143335002,0.195242791107653,0.263575438880305
168.75,0.126910143907662,0.195242791988652,0.263575440069642
168.8,0.126910144481956,0.195242792872166,0.263575441262376
168.85,0.126910145057893,0.195242793758206,0.263575442458519
168.9,0.126910145635474,0.195242794646776,0.263575443658079
168.95,0.126910146214704,0.195242795537883,0.263575444861062
169,0.126910146795588,0.195242796431534,0.26357544606748
169.05,0.12691014737813,0.195242797327737,0.263575447277343
169.1,0.126910147962334,0.195242798226495,0.263575448490656
169.15,0.126910148548205,0.195242799127819,0.263575449707432
169.2,0.126910149135746,0.195242800031711,0.263575450927677
169.25,0.126910149724963,0.195242800938182,0.263575452151401
169.3,0.126910150315858,0.195242801847235,0.263575453378612
169.35,0.126910150908438,0.19524280275888,0.263575454609321
169.4,0.126910151502706,0.195242803673121,0.263575455843536
169.45,0.126910152098666,0.195242804589966,0.263575457081266
169.5,0.126910152696323,0.195242805509421,0.263575458322519
169.55,0.126910153295681,0.195242806431494,0.263575459567307
169.6,0.126910153896744,0.19524280735619,0.263575460815635
169.65,0.126910154499518,0.195242808283516,0.263575462067514
169.7,0.126910155104005,0.19524280921348,0.263575463322954
169.75,0.126910155710211,0.195242810146087,0.263575464581963
169.8,0.12691015631814,0.195242811081345,0.26357546584455
169.85,0.126910156927796,0.19524281201926,0.263575467110724
169.9,0.126910157539184,0.19524281295984,0.263575468380496
169.95,0.126910158152307,0.195242813903089,0.263575469653871
170,0.126910158767172,0.195242814849017,0.263575470930862
170.05,0.12691015938378,0.195242815797628,0.263575472211475
